#potential : Dij*rij^-12, rcutoff=12, units=metal

Si-O
N 24000 

289     0.144500      1.206663e+10      1.002073e+12	
290     0.145000      1.157668e+10      9.580699e+11	
291     0.145500      1.110821e+10      9.161410e+11	
292     0.146000      1.066021e+10      8.761816e+11	
293     0.146500      1.023172e+10      8.380928e+11	
294     0.147000      9.821820e+09      8.017812e+11	
295     0.147500      9.429654e+09      7.671583e+11	
296     0.148000      9.054395e+09      7.341401e+11	
297     0.148500      8.695260e+09      7.026472e+11	
298     0.149000      8.351506e+09      6.726045e+11	
299     0.149500      8.022425e+09      6.439405e+11	
300     0.150000      7.707347e+09      6.165877e+11	
301     0.150500      7.405630e+09      5.904821e+11	
302     0.151000      7.116667e+09      5.655629e+11	
303     0.151500      6.839879e+09      5.417726e+11	
304     0.152000      6.574715e+09      5.190565e+11	
305     0.152500      6.320652e+09      4.973628e+11	
306     0.153000      6.077190e+09      4.766424e+11	
307     0.153500      5.843855e+09      4.568486e+11	
308     0.154000      5.620195e+09      4.379372e+11	
309     0.154500      5.405778e+09      4.198662e+11	
310     0.155000      5.200195e+09      4.025957e+11	
311     0.155500      5.003055e+09      3.860878e+11	
312     0.156000      4.813986e+09      3.703066e+11	
313     0.156500      4.632633e+09      3.552179e+11	
314     0.157000      4.458658e+09      3.407892e+11	
315     0.157500      4.291739e+09      3.269896e+11	
316     0.158000      4.131568e+09      3.137900e+11	
317     0.158500      3.977854e+09      3.011624e+11	
318     0.159000      3.830315e+09      2.890804e+11	
319     0.159500      3.688687e+09      2.775187e+11	
320     0.160000      3.552714e+09      2.664535e+11	
321     0.160500      3.422154e+09      2.558620e+11	
322     0.161000      3.296776e+09      2.457225e+11	
323     0.161500      3.176360e+09      2.360143e+11	
324     0.162000      3.060693e+09      2.267180e+11	
325     0.162500      2.949576e+09      2.178149e+11	
326     0.163000      2.842816e+09      2.092871e+11	
327     0.163500      2.740229e+09      2.011178e+11	
328     0.164000      2.641641e+09      1.932908e+11	
329     0.164500      2.546884e+09      1.857909e+11	
330     0.165000      2.455798e+09      1.786035e+11	
331     0.165500      2.368231e+09      1.717146e+11	
332     0.166000      2.284036e+09      1.651110e+11	
333     0.166500      2.203074e+09      1.587801e+11	
334     0.167000      2.125212e+09      1.527099e+11	
335     0.167500      2.050323e+09      1.468888e+11	
336     0.168000      1.978284e+09      1.413060e+11	
337     0.168500      1.908979e+09      1.359510e+11	
338     0.169000      1.842297e+09      1.308140e+11	
339     0.169500      1.778130e+09      1.258853e+11	
340     0.170000      1.716378e+09      1.211561e+11	
341     0.170500      1.656942e+09      1.166176e+11	
342     0.171000      1.599730e+09      1.122618e+11	
343     0.171500      1.544651e+09      1.080806e+11	
344     0.172000      1.491622e+09      1.040666e+11	
345     0.172500      1.440558e+09      1.002127e+11	
346     0.173000      1.391383e+09      9.651213e+10	
347     0.173500      1.344022e+09      9.295827e+10	
348     0.174000      1.298402e+09      8.954493e+10	
349     0.174500      1.254454e+09      8.626619e+10	
350     0.175000      1.212114e+09      8.311638e+10	
351     0.175500      1.171317e+09      8.009007e+10	
352     0.176000      1.132004e+09      7.718210e+10	
353     0.176500      1.094116e+09      7.438751e+10	
354     0.177000      1.057598e+09      7.170159e+10	
355     0.177500      1.022397e+09      6.911982e+10	
356     0.178000      9.884620e+08      6.663789e+10	
357     0.178500      9.557435e+08      6.425166e+10	
358     0.179000      9.241950e+08      6.195721e+10	
359     0.179500      8.937716e+08      5.975075e+10	
360     0.180000      8.644302e+08      5.762868e+10	
361     0.180500      8.361295e+08      5.558755e+10	
362     0.181000      8.088297e+08      5.362407e+10	
363     0.181500      7.824930e+08      5.173507e+10	
364     0.182000      7.570827e+08      4.991754e+10	
365     0.182500      7.325640e+08      4.816859e+10	
366     0.183000      7.089032e+08      4.648545e+10	
367     0.183500      6.860680e+08      4.486548e+10	
368     0.184000      6.640276e+08      4.330615e+10	
369     0.184500      6.427522e+08      4.180502e+10	
370     0.185000      6.222133e+08      4.035978e+10	
371     0.185500      6.023835e+08      3.896820e+10	
372     0.186000      5.832365e+08      3.762816e+10	
373     0.186500      5.647470e+08      3.633761e+10	
374     0.187000      5.468909e+08      3.509461e+10	
375     0.187500      5.296448e+08      3.389727e+10	
376     0.188000      5.129863e+08      3.274381e+10	
377     0.188500      4.968940e+08      3.163251e+10	
378     0.189000      4.813471e+08      3.056172e+10	
379     0.189500      4.663258e+08      2.952986e+10	
